order_item_id,order_id,product_id,product_category,quantity,unit_price,line_gross_amount,line_discount_amount,line_net_amount
ITEM-0009930,ORD-003976,PROD-0124,home,1,3109.84,3109.84,0.0,3109.84
ITEM-0009931,ORD-003976,PROD-0037,accessories,1,2556.5,2556.5,127.83,2428.67
ITEM-0009932,ORD-003976,PROD-0090,accessories,1,1367.93,1367.93,136.79,1231.14
ITEM-0009933,ORD-003977,PROD-0116,fitness,2,951.28,1902.56,0.0,1902.56
ITEM-0009934,ORD-003977,PROD-0147,beauty,1,1020.4,1020.4,0.0,1020.4
ITEM-0009935,ORD-003978,PROD-0186,beauty,2,983.92,1967.84,98.39,1869.45
ITEM-0009936,ORD-003979,PROD-0118,fitness,2,1494.24,2988.48,0.0,2988.48
ITEM-0009937,ORD-003979,PROD-0068,electronics,3,10905.18,32715.54,0.0,32715.54
ITEM-0009938,ORD-003979,PROD-0234,accessories,1,537.0,537.0,0.0,537.0
ITEM-0009939,ORD-003979,PROD-0247,home,1,479.23,479.23,47.92,431.31
ITEM-0009940,ORD-003980,PROD-0218,electronics,1,11612.45,11612.45,0.0,11612.45
ITEM-0009941,ORD-003980,PROD-0166,beauty,2,1437.41,2874.82,0.0,2874.82
ITEM-0009942,ORD-003980,PROD-0021,electronics,2,4945.12,9890.24,0.0,9890.24
ITEM-0009943,ORD-003981,PROD-0020,beauty,2,1764.57,3529.14,0.0,3529.14
ITEM-0009944,ORD-003981,PROD-0133,fitness,1,1698.64,1698.64,169.86,1528.78
ITEM-0009945,ORD-003982,PROD-0252,fitness,3,3851.47,11554.41,0.0,11554.41
ITEM-0009946,ORD-003983,PROD-0141,home,3,1395.1,4185.3,418.53,3766.77
ITEM-0009947,ORD-003984,PROD-0016,fitness,2,3609.09,7218.18,0.0,7218.18
ITEM-0009948,ORD-003984,PROD-0248,beauty,2,1975.35,3950.7,0.0,3950.7
ITEM-0009949,ORD-003984,PROD-0080,fitness,3,4159.65,12478.95,0.0,12478.95
ITEM-0009950,ORD-003985,PROD-0202,beauty,2,1980.43,3960.86,396.09,3564.77
ITEM-0009951,ORD-003985,PROD-0247,accessories,1,3207.16,3207.16,481.07,2726.09
ITEM-0009952,ORD-003986,PROD-0109,electronics,2,4984.78,9969.56,996.96,8972.6
ITEM-0009953,ORD-003986,PROD-0236,electronics,2,11893.64,23787.28,2378.73,21408.55
ITEM-0009954,ORD-003986,PROD-0256,beauty,1,2006.56,2006.56,0.0,2006.56
ITEM-0009955,ORD-003986,PROD-0280,fitness,2,5952.58,11905.16,1190.52,10714.64
ITEM-0009956,ORD-003987,PROD-0057,accessories,1,2586.98,2586.98,258.7,2328.28
ITEM-0009957,ORD-003988,PROD-0074,home,1,4088.53,4088.53,817.71,3270.82
ITEM-0009958,ORD-003988,PROD-0180,beauty,2,723.89,1447.78,0.0,1447.78
ITEM-0009959,ORD-003988,PROD-0097,electronics,1,3208.65,3208.65,0.0,3208.65
ITEM-0009960,ORD-003988,PROD-0013,fitness,2,5818.68,11637.36,2327.47,9309.89
ITEM-0009961,ORD-003989,PROD-0274,home,2,2549.0,5098.0,764.7,4333.3
ITEM-0009962,ORD-003989,PROD-0256,electronics,3,1840.61,5521.83,552.18,4969.65
ITEM-0009963,ORD-003989,PROD-0242,fitness,2,4653.04,9306.08,930.61,8375.47
ITEM-0009964,ORD-003989,PROD-0180,home,2,4333.71,8667.42,866.74,7800.68
ITEM-0009965,ORD-003990,PROD-0094,electronics,1,11688.1,11688.1,1753.21,9934.89
ITEM-0009966,ORD-003990,PROD-0271,beauty,2,1414.54,2829.08,141.45,2687.63
ITEM-0009967,ORD-003990,PROD-0090,beauty,3,1059.35,3178.05,317.81,2860.24
ITEM-0009968,ORD-003991,PROD-0036,home,3,3243.87,9731.61,0.0,9731.61
ITEM-0009969,ORD-003991,PROD-0028,fitness,2,3984.45,7968.9,796.89,7172.01
ITEM-0009970,ORD-003991,PROD-0219,accessories,3,1443.57,4330.71,433.07,3897.64
ITEM-0009971,ORD-003991,PROD-0189,beauty,3,1759.7,5279.1,0.0,5279.1
ITEM-0009972,ORD-003992,PROD-0029,fitness,3,5851.18,17553.54,0.0,17553.54
ITEM-0009973,ORD-003992,PROD-0248,home,3,1478.05,4434.15,0.0,4434.15
ITEM-0009974,ORD-003992,PROD-0144,beauty,1,1811.07,1811.07,181.11,1629.96
ITEM-0009975,ORD-003993,PROD-0231,home,3,2596.88,7790.64,779.06,7011.58
ITEM-0009976,ORD-003994,PROD-0185,fitness,1,699.45,699.45,69.95,629.5
ITEM-0009977,ORD-003995,PROD-0040,beauty,3,598.47,1795.41,0.0,1795.41
ITEM-0009978,ORD-003996,PROD-0181,accessories,3,288.6,865.8,129.87,735.93
ITEM-0009979,ORD-003996,PROD-0254,home,3,2718.88,8156.64,1223.5,6933.14
ITEM-0009980,ORD-003997,PROD-0274,electronics,2,9055.12,18110.24,0.0,18110.24
ITEM-0009981,ORD-003997,PROD-0111,beauty,1,692.9,692.9,34.65,658.25
ITEM-0009982,ORD-003997,PROD-0226,home,2,1168.87,2337.74,467.55,1870.19
ITEM-0009983,ORD-003997,PROD-0252,electronics,2,9245.73,18491.46,0.0,18491.46
ITEM-0009984,ORD-003998,PROD-0185,home,1,1028.66,1028.66,102.87,925.79
ITEM-0009985,ORD-003998,PROD-0072,home,2,965.69,1931.38,193.14,1738.24
ITEM-0009986,ORD-003998,PROD-0106,home,2,2344.46,4688.92,0.0,4688.92
ITEM-0009987,ORD-003999,PROD-0195,fitness,2,5153.84,10307.68,1030.77,9276.91
ITEM-0009988,ORD-003999,PROD-0064,fitness,3,2257.33,6771.99,338.6,6433.39
ITEM-0009989,ORD-003999,PROD-0246,accessories,2,2852.94,5705.88,0.0,5705.88
ITEM-0009990,ORD-004000,PROD-0024,beauty,3,559.78,1679.34,0.0,1679.34
ITEM-0009991,ORD-004000,PROD-0208,fitness,1,1636.5,1636.5,0.0,1636.5
ITEM-0009992,ORD-004000,PROD-0244,fitness,1,3073.31,3073.31,461.0,2612.31
ITEM-0009993,ORD-004001,PROD-0046,accessories,3,2924.58,8773.74,0.0,8773.74
ITEM-0009994,ORD-004001,PROD-0084,fitness,1,2614.5,2614.5,261.45,2353.05
ITEM-0009995,ORD-004002,PROD-0207,beauty,1,1633.24,1633.24,244.99,1388.25
ITEM-0009996,ORD-004002,PROD-0090,fitness,2,5436.95,10873.9,0.0,10873.9
ITEM-0009997,ORD-004003,PROD-0032,accessories,3,3280.37,9841.11,0.0,9841.11
ITEM-0009998,ORD-004003,PROD-0054,home,2,4238.47,8476.94,847.69,7629.25
ITEM-0009999,ORD-004003,PROD-0204,beauty,2,1374.79,2749.58,0.0,2749.58
ITEM-0010000,ORD-004003,PROD-0144,accessories,2,2155.56,4311.12,0.0,4311.12
ITEM-0010001,ORD-004004,PROD-0268,accessories,1,1939.38,1939.38,0.0,1939.38
ITEM-0010002,ORD-004005,PROD-0114,accessories,2,2780.33,5560.66,0.0,5560.66
ITEM-0010003,ORD-004006,PROD-0248,beauty,2,978.66,1957.32,391.46,1565.86
ITEM-0010004,ORD-004006,PROD-0118,accessories,2,507.12,1014.24,0.0,1014.24
ITEM-0010005,ORD-004007,PROD-0138,fitness,1,1373.29,1373.29,137.33,1235.96
ITEM-0010006,ORD-004008,PROD-0099,fitness,1,1078.59,1078.59,53.93,1024.66
ITEM-0010007,ORD-004009,PROD-0138,beauty,1,2429.22,2429.22,0.0,2429.22
ITEM-0010008,ORD-004009,PROD-0074,beauty,2,1643.14,3286.28,328.63,2957.65
ITEM-0010009,ORD-004010,PROD-0247,fitness,1,5208.5,5208.5,0.0,5208.5
ITEM-0010010,ORD-004010,PROD-0262,electronics,2,4441.06,8882.12,1332.32,7549.8
ITEM-0010011,ORD-004010,PROD-0252,home,3,3474.71,10424.13,0.0,10424.13
ITEM-0010012,ORD-004010,PROD-0243,beauty,2,380.64,761.28,38.06,723.22
ITEM-0010013,ORD-004011,PROD-0031,electronics,2,5744.4,11488.8,0.0,11488.8
ITEM-0010014,ORD-004011,PROD-0153,fitness,3,3055.79,9167.37,916.74,8250.63
ITEM-0010015,ORD-004011,PROD-0286,fitness,2,1745.12,3490.24,523.54,2966.7
ITEM-0010016,ORD-004012,PROD-0259,electronics,3,10583.35,31750.05,4762.51,26987.54
ITEM-0010017,ORD-004013,PROD-0045,home,2,4263.26,8526.52,426.33,8100.19
ITEM-0010018,ORD-004014,PROD-0124,beauty,2,388.13,776.26,77.63,698.63
ITEM-0010019,ORD-004014,PROD-0192,fitness,2,5777.35,11554.7,1155.47,10399.23
ITEM-0010020,ORD-004014,PROD-0042,accessories,3,2420.48,7261.44,1089.22,6172.22
ITEM-0010021,ORD-004014,PROD-0258,beauty,2,1594.9,3189.8,0.0,3189.8
ITEM-0010022,ORD-004015,PROD-0068,home,2,2523.14,5046.28,756.94,4289.34
ITEM-0010023,ORD-004015,PROD-0161,fitness,3,3768.3,11304.9,1130.49,10174.41
ITEM-0010024,ORD-004016,PROD-0209,fitness,1,3108.77,3108.77,0.0,3108.77
ITEM-0010025,ORD-004016,PROD-0202,home,3,377.34,1132.02,0.0,1132.02
ITEM-0010026,ORD-004016,PROD-0149,accessories,2,2879.68,5759.36,0.0,5759.36
ITEM-0010027,ORD-004017,PROD-0212,beauty,1,1345.8,1345.8,269.16,1076.64
ITEM-0010028,ORD-004017,PROD-0002,home,3,2778.16,8334.48,1250.17,7084.31
ITEM-0010029,ORD-004017,PROD-0090,beauty,2,432.9,865.8,0.0,865.8
ITEM-0010030,ORD-004018,PROD-0295,fitness,2,4536.85,9073.7,907.37,8166.33
ITEM-0010031,ORD-004019,PROD-0213,home,3,2757.89,8273.67,827.37,7446.3
ITEM-0010032,ORD-004020,PROD-0144,home,3,2772.32,8316.96,0.0,8316.96
ITEM-0010033,ORD-004020,PROD-0273,home,2,1598.94,3197.88,0.0,3197.88
ITEM-0010034,ORD-004020,PROD-0149,electronics,3,1551.69,4655.07,0.0,4655.07
ITEM-0010035,ORD-004021,PROD-0154,fitness,3,3433.03,10299.09,1029.91,9269.18
ITEM-0010036,ORD-004022,PROD-0080,electronics,2,5532.29,11064.58,0.0,11064.58
ITEM-0010037,ORD-004022,PROD-0197,home,2,4500.15,9000.3,0.0,9000.3
ITEM-0010038,ORD-004023,PROD-0140,home,3,2955.48,8866.44,1773.29,7093.15
ITEM-0010039,ORD-004023,PROD-0227,electronics,2,10197.81,20395.62,4079.12,16316.5
ITEM-0010040,ORD-004024,PROD-0161,electronics,1,5313.88,5313.88,531.39,4782.49
ITEM-0010041,ORD-004024,PROD-0180,fitness,1,2974.39,2974.39,0.0,2974.39
ITEM-0010042,ORD-004024,PROD-0247,home,1,2495.37,2495.37,374.31,2121.06
ITEM-0010043,ORD-004025,PROD-0211,electronics,1,1471.58,1471.58,0.0,1471.58
ITEM-0010044,ORD-004025,PROD-0250,electronics,3,1020.67,3062.01,0.0,3062.01
ITEM-0010045,ORD-004025,PROD-0047,accessories,2,3322.71,6645.42,0.0,6645.42
ITEM-0010046,ORD-004025,PROD-0165,accessories,1,2269.54,2269.54,0.0,2269.54
ITEM-0010047,ORD-004026,PROD-0281,home,3,1972.39,5917.17,591.72,5325.45
ITEM-0010048,ORD-004026,PROD-0208,home,1,2776.52,2776.52,138.83,2637.69
ITEM-0010049,ORD-004026,PROD-0118,home,1,3409.74,3409.74,170.49,3239.25
ITEM-0010050,ORD-004027,PROD-0088,home,2,1853.32,3706.64,0.0,3706.64
ITEM-0010051,ORD-004027,PROD-0066,electronics,3,2252.48,6757.44,0.0,6757.44
ITEM-0010052,ORD-004028,PROD-0029,fitness,3,2520.45,7561.35,756.14,6805.21
ITEM-0010053,ORD-004028,PROD-0172,home,3,660.21,1980.63,297.09,1683.54
ITEM-0010054,ORD-004028,PROD-0154,electronics,2,10009.11,20018.22,1000.91,19017.31
ITEM-0010055,ORD-004029,PROD-0212,accessories,1,1251.98,1251.98,0.0,1251.98
ITEM-0010056,ORD-004029,PROD-0015,home,3,4391.31,13173.93,1317.39,11856.54
ITEM-0010057,ORD-004029,PROD-0170,home,2,312.87,625.74,0.0,625.74
ITEM-0010058,ORD-004030,PROD-0064,accessories,1,2421.93,2421.93,0.0,2421.93
ITEM-0010059,ORD-004030,PROD-0163,home,3,2367.99,7103.97,0.0,7103.97
ITEM-0010060,ORD-004030,PROD-0246,beauty,2,2120.16,4240.32,0.0,4240.32
ITEM-0010061,ORD-004030,PROD-0079,accessories,2,1198.19,2396.38,119.82,2276.56
ITEM-0010062,ORD-004031,PROD-0254,home,1,1826.85,1826.85,0.0,1826.85
ITEM-0010063,ORD-004031,PROD-0254,fitness,1,5529.11,5529.11,1105.82,4423.29
ITEM-0010064,ORD-004031,PROD-0151,beauty,3,1261.65,3784.95,567.74,3217.21
ITEM-0010065,ORD-004032,PROD-0109,beauty,2,2308.47,4616.94,230.85,4386.09
ITEM-0010066,ORD-004032,PROD-0187,fitness,1,4871.67,4871.67,0.0,4871.67
ITEM-0010067,ORD-004033,PROD-0281,home,3,4835.98,14507.94,725.4,13782.54
ITEM-0010068,ORD-004033,PROD-0217,fitness,1,5146.37,5146.37,771.96,4374.41
ITEM-0010069,ORD-004033,PROD-0221,home,1,4770.52,4770.52,0.0,4770.52
ITEM-0010070,ORD-004034,PROD-0251,electronics,2,8344.57,16689.14,1668.91,15020.23
ITEM-0010071,ORD-004034,PROD-0011,home,2,2272.68,4545.36,909.07,3636.29
ITEM-0010072,ORD-004034,PROD-0158,fitness,2,3449.88,6899.76,689.98,6209.78
ITEM-0010073,ORD-004034,PROD-0075,accessories,2,350.09,700.18,0.0,700.18
ITEM-0010074,ORD-004035,PROD-0239,beauty,1,2161.1,2161.1,216.11,1944.99
ITEM-0010075,ORD-004035,PROD-0141,fitness,1,1917.4,1917.4,287.61,1629.79
ITEM-0010076,ORD-004035,PROD-0095,beauty,2,1462.48,2924.96,0.0,2924.96
ITEM-0010077,ORD-004036,PROD-0285,fitness,3,5797.31,17391.93,3478.39,13913.54
ITEM-0010078,ORD-004036,PROD-0220,home,1,2488.86,2488.86,248.89,2239.97
ITEM-0010079,ORD-004036,PROD-0227,fitness,2,578.37,1156.74,115.67,1041.07
ITEM-0010080,ORD-004036,PROD-0041,beauty,3,1689.64,5068.92,0.0,5068.92
ITEM-0010081,ORD-004037,PROD-0007,accessories,3,1531.15,4593.45,0.0,4593.45
ITEM-0010082,ORD-004037,PROD-0201,home,3,3795.29,11385.87,0.0,11385.87
ITEM-0010083,ORD-004037,PROD-0191,home,3,4849.13,14547.39,0.0,14547.39
ITEM-0010084,ORD-004037,PROD-0147,fitness,3,4377.62,13132.86,1313.29,11819.57
ITEM-0010085,ORD-004038,PROD-0094,home,1,2506.84,2506.84,250.68,2256.16
ITEM-0010086,ORD-004039,PROD-0019,fitness,2,1908.89,3817.78,572.67,3245.11
ITEM-0010087,ORD-004039,PROD-0002,electronics,1,2011.51,2011.51,0.0,2011.51
ITEM-0010088,ORD-004040,PROD-0210,beauty,3,1468.07,4404.21,440.42,3963.79
ITEM-0010089,ORD-004040,PROD-0234,home,1,2363.67,2363.67,236.37,2127.3
ITEM-0010090,ORD-004040,PROD-0078,home,2,1596.49,3192.98,0.0,3192.98
ITEM-0010091,ORD-004040,PROD-0078,accessories,1,3174.21,3174.21,0.0,3174.21
ITEM-0010092,ORD-004041,PROD-0146,electronics,1,3926.69,3926.69,196.33,3730.36
ITEM-0010093,ORD-004041,PROD-0297,electronics,3,7089.1,21267.3,3190.09,18077.21
ITEM-0010094,ORD-004041,PROD-0129,beauty,1,596.7,596.7,89.51,507.19
ITEM-0010095,ORD-004041,PROD-0115,home,1,3780.45,3780.45,0.0,3780.45
ITEM-0010096,ORD-004042,PROD-0287,fitness,2,3344.57,6689.14,0.0,6689.14
ITEM-0010097,ORD-004042,PROD-0221,fitness,3,5519.45,16558.35,1655.84,14902.51
ITEM-0010098,ORD-004043,PROD-0024,home,3,2391.99,7175.97,0.0,7175.97
ITEM-0010099,ORD-004043,PROD-0015,electronics,2,1395.15,2790.3,0.0,2790.3
ITEM-0010100,ORD-004043,PROD-0190,fitness,1,523.81,523.81,26.19,497.62
ITEM-0010101,ORD-004043,PROD-0300,home,1,3437.68,3437.68,687.54,2750.14
ITEM-0010102,ORD-004044,PROD-0079,electronics,3,9550.28,28650.84,2865.08,25785.76
ITEM-0010103,ORD-004045,PROD-0253,home,2,2652.17,5304.34,1060.87,4243.47
ITEM-0010104,ORD-004045,PROD-0148,beauty,2,1531.29,3062.58,0.0,3062.58
ITEM-0010105,ORD-004046,PROD-0051,home,1,1656.89,1656.89,248.53,1408.36
ITEM-0010106,ORD-004047,PROD-0043,beauty,3,2478.91,7436.73,0.0,7436.73
ITEM-0010107,ORD-004047,PROD-0256,beauty,1,1466.45,1466.45,219.97,1246.48
ITEM-0010108,ORD-004048,PROD-0113,fitness,3,3961.88,11885.64,0.0,11885.64
ITEM-0010109,ORD-004048,PROD-0023,fitness,2,764.64,1529.28,76.46,1452.82
ITEM-0010110,ORD-004048,PROD-0049,accessories,1,1444.2,1444.2,72.21,1371.99
ITEM-0010111,ORD-004049,PROD-0010,home,1,306.77,306.77,0.0,306.77
ITEM-0010112,ORD-004049,PROD-0037,accessories,1,1680.11,1680.11,252.02,1428.09
ITEM-0010113,ORD-004050,PROD-0160,accessories,1,1210.16,1210.16,0.0,1210.16
ITEM-0010114,ORD-004050,PROD-0195,beauty,1,151.18,151.18,7.56,143.62
ITEM-0010115,ORD-004051,PROD-0229,home,1,1885.99,1885.99,377.2,1508.79
ITEM-0010116,ORD-004051,PROD-0263,home,2,1947.09,3894.18,0.0,3894.18
ITEM-0010117,ORD-004051,PROD-0203,electronics,1,7200.75,7200.75,360.04,6840.71
ITEM-0010118,ORD-004052,PROD-0032,electronics,2,5707.4,11414.8,2282.96,9131.84
ITEM-0010119,ORD-004052,PROD-0137,beauty,2,2273.89,4547.78,909.56,3638.22
ITEM-0010120,ORD-004053,PROD-0266,beauty,3,1845.43,5536.29,0.0,5536.29
ITEM-0010121,ORD-004054,PROD-0046,fitness,2,1053.58,2107.16,0.0,2107.16
ITEM-0010122,ORD-004054,PROD-0096,fitness,1,5723.81,5723.81,858.57,4865.24
ITEM-0010123,ORD-004054,PROD-0011,beauty,2,1620.59,3241.18,648.24,2592.94
ITEM-0010124,ORD-004055,PROD-0122,home,3,2409.29,7227.87,1084.18,6143.69
ITEM-0010125,ORD-004055,PROD-0216,electronics,1,9855.2,9855.2,985.52,8869.68
ITEM-0010126,ORD-004056,PROD-0045,home,2,3773.71,7547.42,0.0,7547.42
ITEM-0010127,ORD-004056,PROD-0154,electronics,3,6412.6,19237.8,0.0,19237.8
ITEM-0010128,ORD-004056,PROD-0005,home,2,4554.81,9109.62,910.96,8198.66
ITEM-0010129,ORD-004057,PROD-0293,fitness,3,1507.44,4522.32,0.0,4522.32
ITEM-0010130,ORD-004058,PROD-0127,beauty,2,299.81,599.62,29.98,569.64
ITEM-0010131,ORD-004058,PROD-0022,electronics,2,2108.11,4216.22,421.62,3794.6
ITEM-0010132,ORD-004058,PROD-0170,home,3,3294.34,9883.02,0.0,9883.02
ITEM-0010133,ORD-004058,PROD-0033,electronics,3,8139.22,24417.66,0.0,24417.66
ITEM-0010134,ORD-004059,PROD-0025,electronics,1,10540.61,10540.61,0.0,10540.61
ITEM-0010135,ORD-004060,PROD-0033,fitness,2,2969.78,5939.56,0.0,5939.56
ITEM-0010136,ORD-004060,PROD-0078,home,1,1411.54,1411.54,141.15,1270.39
ITEM-0010137,ORD-004060,PROD-0261,home,3,1444.88,4334.64,0.0,4334.64
ITEM-0010138,ORD-004061,PROD-0032,beauty,1,1446.4,1446.4,72.32,1374.08
ITEM-0010139,ORD-004061,PROD-0239,fitness,2,5551.74,11103.48,0.0,11103.48
ITEM-0010140,ORD-004061,PROD-0226,beauty,1,1487.93,1487.93,0.0,1487.93
ITEM-0010141,ORD-004061,PROD-0253,beauty,2,998.36,1996.72,99.84,1896.88
ITEM-0010142,ORD-004062,PROD-0238,electronics,2,6286.46,12572.92,0.0,12572.92
ITEM-0010143,ORD-004063,PROD-0072,beauty,3,1471.73,4415.19,0.0,4415.19
ITEM-0010144,ORD-004063,PROD-0003,fitness,2,748.22,1496.44,0.0,1496.44
ITEM-0010145,ORD-004063,PROD-0234,home,1,3348.2,3348.2,0.0,3348.2
ITEM-0010146,ORD-004063,PROD-0262,home,2,2380.33,4760.66,0.0,4760.66
ITEM-0010147,ORD-004064,PROD-0172,accessories,2,693.82,1387.64,0.0,1387.64
ITEM-0010148,ORD-004065,PROD-0122,fitness,1,4732.98,4732.98,0.0,4732.98
ITEM-0010149,ORD-004065,PROD-0152,home,1,1548.73,1548.73,232.31,1316.42
ITEM-0010150,ORD-004065,PROD-0190,accessories,1,2380.47,2380.47,357.07,2023.4
ITEM-0010151,ORD-004065,PROD-0232,home,2,2419.98,4839.96,967.99,3871.97
ITEM-0010152,ORD-004066,PROD-0097,home,3,4496.88,13490.64,1349.06,12141.58
ITEM-0010153,ORD-004067,PROD-0125,fitness,3,3080.63,9241.89,1848.38,7393.51
ITEM-0010154,ORD-004068,PROD-0224,beauty,3,2451.7,7355.1,735.51,6619.59
ITEM-0010155,ORD-004068,PROD-0087,electronics,3,2095.0,6285.0,0.0,6285.0
ITEM-0010156,ORD-004068,PROD-0295,fitness,2,2744.1,5488.2,548.82,4939.38
ITEM-0010157,ORD-004069,PROD-0038,electronics,1,1681.44,1681.44,0.0,1681.44
ITEM-0010158,ORD-004069,PROD-0155,fitness,1,392.42,392.42,39.24,353.18
ITEM-0010159,ORD-004069,PROD-0163,beauty,3,950.77,2852.31,0.0,2852.31
ITEM-0010160,ORD-004070,PROD-0193,electronics,1,2293.96,2293.96,344.09,1949.87
ITEM-0010161,ORD-004070,PROD-0183,home,1,1526.85,1526.85,0.0,1526.85
ITEM-0010162,ORD-004071,PROD-0111,accessories,1,3492.05,3492.05,0.0,3492.05
ITEM-0010163,ORD-004072,PROD-0210,electronics,2,9516.66,19033.32,1903.33,17129.99
ITEM-0010164,ORD-004072,PROD-0025,electronics,2,8170.03,16340.06,1634.01,14706.05
ITEM-0010165,ORD-004073,PROD-0197,fitness,1,5053.84,5053.84,0.0,5053.84
ITEM-0010166,ORD-004073,PROD-0176,beauty,1,2078.76,2078.76,0.0,2078.76
ITEM-0010167,ORD-004073,PROD-0217,accessories,2,2487.24,4974.48,994.9,3979.58
ITEM-0010168,ORD-004073,PROD-0203,home,3,501.64,1504.92,75.25,1429.67
ITEM-0010169,ORD-004074,PROD-0184,beauty,2,811.67,1623.34,0.0,1623.34
ITEM-0010170,ORD-004074,PROD-0223,beauty,3,582.8,1748.4,0.0,1748.4
ITEM-0010171,ORD-004075,PROD-0201,fitness,1,745.27,745.27,0.0,745.27
ITEM-0010172,ORD-004075,PROD-0116,accessories,2,2944.78,5889.56,0.0,5889.56
ITEM-0010173,ORD-004075,PROD-0300,accessories,2,2150.19,4300.38,860.08,3440.3
ITEM-0010174,ORD-004075,PROD-0112,beauty,2,1328.97,2657.94,265.79,2392.15
ITEM-0010175,ORD-004076,PROD-0168,home,3,4702.39,14107.17,705.36,13401.81
ITEM-0010176,ORD-004077,PROD-0220,accessories,1,840.38,840.38,0.0,840.38
ITEM-0010177,ORD-004078,PROD-0130,fitness,1,5827.96,5827.96,582.8,5245.16
ITEM-0010178,ORD-004078,PROD-0186,fitness,3,508.14,1524.42,152.44,1371.98
ITEM-0010179,ORD-004078,PROD-0086,accessories,2,520.3,1040.6,156.09,884.51
ITEM-0010180,ORD-004078,PROD-0181,home,3,1035.42,3106.26,0.0,3106.26
ITEM-0010181,ORD-004079,PROD-0013,beauty,3,1593.97,4781.91,0.0,4781.91
ITEM-0010182,ORD-004079,PROD-0272,fitness,2,2323.15,4646.3,0.0,4646.3
ITEM-0010183,ORD-004080,PROD-0058,accessories,2,758.11,1516.22,0.0,1516.22
ITEM-0010184,ORD-004080,PROD-0159,home,3,3338.92,10016.76,0.0,10016.76
ITEM-0010185,ORD-004080,PROD-0296,accessories,1,2800.51,2800.51,0.0,2800.51
ITEM-0010186,ORD-004080,PROD-0297,fitness,2,4747.31,9494.62,0.0,9494.62
ITEM-0010187,ORD-004081,PROD-0087,electronics,1,835.99,835.99,41.8,794.19
ITEM-0010188,ORD-004082,PROD-0181,beauty,3,2009.49,6028.47,0.0,6028.47
ITEM-0010189,ORD-004082,PROD-0119,accessories,2,1667.92,3335.84,333.58,3002.26
ITEM-0010190,ORD-004082,PROD-0064,beauty,2,2255.33,4510.66,0.0,4510.66
ITEM-0010191,ORD-004083,PROD-0092,fitness,3,3054.59,9163.77,1832.75,7331.02
ITEM-0010192,ORD-004083,PROD-0060,accessories,2,2386.77,4773.54,477.35,4296.19
ITEM-0010193,ORD-004083,PROD-0134,fitness,2,348.87,697.74,104.66,593.08
ITEM-0010194,ORD-004083,PROD-0077,accessories,2,3205.25,6410.5,641.05,5769.45
ITEM-0010195,ORD-004084,PROD-0214,electronics,2,11570.13,23140.26,3471.04,19669.22
ITEM-0010196,ORD-004084,PROD-0083,beauty,2,1078.82,2157.64,0.0,2157.64
ITEM-0010197,ORD-004084,PROD-0239,electronics,1,2619.27,2619.27,0.0,2619.27
ITEM-0010198,ORD-004084,PROD-0228,home,3,625.47,1876.41,187.64,1688.77
ITEM-0010199,ORD-004085,PROD-0137,accessories,3,1040.63,3121.89,312.19,2809.7
ITEM-0010200,ORD-004086,PROD-0088,fitness,3,2544.59,7633.77,1526.75,6107.02
ITEM-0010201,ORD-004087,PROD-0297,beauty,1,1345.83,1345.83,0.0,1345.83
ITEM-0010202,ORD-004087,PROD-0243,home,3,4336.3,13008.9,0.0,13008.9
ITEM-0010203,ORD-004087,PROD-0136,home,2,4625.46,9250.92,1387.64,7863.28
ITEM-0010204,ORD-004088,PROD-0230,fitness,3,1081.53,3244.59,162.23,3082.36
ITEM-0010205,ORD-004088,PROD-0290,beauty,3,703.38,2110.14,0.0,2110.14
ITEM-0010206,ORD-004088,PROD-0276,beauty,3,2438.14,7314.42,0.0,7314.42
ITEM-0010207,ORD-004088,PROD-0019,beauty,2,1621.75,3243.5,0.0,3243.5
ITEM-0010208,ORD-004089,PROD-0135,beauty,2,443.76,887.52,133.13,754.39
ITEM-0010209,ORD-004089,PROD-0261,beauty,1,1453.01,1453.01,0.0,1453.01
ITEM-0010210,ORD-004089,PROD-0181,beauty,2,2394.48,4788.96,239.45,4549.51
ITEM-0010211,ORD-004090,PROD-0007,accessories,3,2871.48,8614.44,1722.89,6891.55
ITEM-0010212,ORD-004090,PROD-0090,fitness,2,1109.37,2218.74,110.94,2107.8
ITEM-0010213,ORD-004090,PROD-0062,accessories,1,3207.68,3207.68,641.54,2566.14
ITEM-0010214,ORD-004091,PROD-0159,home,1,1691.02,1691.02,0.0,1691.02
ITEM-0010215,ORD-004091,PROD-0211,home,1,4912.78,4912.78,0.0,4912.78
ITEM-0010216,ORD-004091,PROD-0145,accessories,3,3217.75,9653.25,1447.99,8205.26
ITEM-0010217,ORD-004092,PROD-0006,beauty,2,1276.78,2553.56,255.36,2298.2
ITEM-0010218,ORD-004092,PROD-0121,home,1,4810.07,4810.07,0.0,4810.07
ITEM-0010219,ORD-004093,PROD-0013,home,3,3088.0,9264.0,463.2,8800.8
ITEM-0010220,ORD-004093,PROD-0244,beauty,1,1235.52,1235.52,0.0,1235.52
ITEM-0010221,ORD-004093,PROD-0243,fitness,3,865.74,2597.22,259.72,2337.5
ITEM-0010222,ORD-004094,PROD-0154,beauty,2,1206.11,2412.22,241.22,2171.0
ITEM-0010223,ORD-004094,PROD-0118,fitness,3,3625.61,10876.83,0.0,10876.83
