customer_id,signup_date,region,acquisition_channel,customer_segment,customer_status
CUST-01138,2024-12-12,West,affiliate,new,active
CUST-01139,2025-12-02,West,email,new,active
CUST-01140,2025-05-24,West,affiliate,regular,active
CUST-01141,2026-04-11,Central,paid_search,new,active
CUST-01142,2024-11-15,East,social,new,active
CUST-01143,2026-05-28,West,organic,new,active
CUST-01144,2026-03-07,West,paid_search,regular,active
CUST-01145,2024-11-08,South,social,regular,active
CUST-01146,2025-03-31,Central,paid_search,regular,active
CUST-01147,2025-05-16,North,organic,regular,active
CUST-01148,2025-12-26,Central,email,new,active
CUST-01149,2025-10-12,West,paid_search,high_value,active
CUST-01150,2026-03-14,North,paid_search,regular,active
CUST-01151,2024-12-15,West,organic,regular,active
CUST-01152,2025-04-21,North,social,regular,active
CUST-01153,2025-02-10,West,paid_search,regular,active
CUST-01154,2026-05-07,West,social,new,inactive
CUST-01155,2024-10-15,East,social,regular,active
CUST-01156,2025-07-08,Central,organic,new,inactive
CUST-01157,2024-04-24,North,referral,regular,active
CUST-01158,2026-03-12,South,organic,new,active
CUST-01159,2024-12-28,South,paid_search,new,active
CUST-01160,2024-11-17,North,organic,high_value,active
CUST-01161,2025-07-04,East,social,regular,active
CUST-01162,2025-04-15,South,paid_search,regular,active
CUST-01163,2026-03-10,South,affiliate,new,active
CUST-01164,2025-05-16,East,paid_search,regular,active
CUST-01165,2025-05-03,Central,social,high_value,active
CUST-01166,2024-04-09,South,organic,regular,active
CUST-01167,2024-01-22,Central,organic,regular,active
CUST-01168,2025-01-11,East,paid_search,regular,inactive
CUST-01169,2026-07-30,South,social,new,active
CUST-01170,2026-05-15,East,paid_search,regular,active
CUST-01171,2025-08-16,South,referral,high_value,inactive
CUST-01172,2025-08-18,South,email,regular,active
CUST-01173,2025-01-04,East,referral,regular,active
CUST-01174,2024-06-17,North,paid_search,regular,active
CUST-01175,2024-01-10,South,affiliate,regular,active
CUST-01176,2024-11-16,East,social,high_value,inactive
CUST-01177,2024-10-26,South,social,regular,active
CUST-01178,2024-06-30,West,referral,regular,active
CUST-01179,2024-09-02,South,email,regular,active
CUST-01180,2024-01-25,Central,referral,regular,active
CUST-01181,2025-07-27,West,email,new,active
CUST-01182,2026-05-24,Central,organic,regular,active
CUST-01183,2025-10-13,West,email,regular,active
CUST-01184,2025-02-27,North,social,regular,active
CUST-01185,2025-01-31,East,referral,new,active
CUST-01186,2024-10-17,North,affiliate,regular,inactive
CUST-01187,2024-05-15,West,organic,regular,active
CUST-01188,2025-07-18,East,organic,new,active
CUST-01189,2025-06-18,South,organic,regular,active
CUST-01190,2024-01-08,Central,social,regular,active
CUST-01191,2025-01-27,North,organic,regular,active
CUST-01192,2024-09-19,East,email,new,active
CUST-01193,2024-06-10,West,social,new,active
CUST-01194,2025-10-25,North,affiliate,regular,inactive
CUST-01195,2025-05-11,East,paid_search,new,inactive
CUST-01196,2025-08-21,West,social,regular,active
CUST-01197,2025-11-04,North,organic,regular,active
CUST-01198,2026-07-14,East,referral,new,active
CUST-01199,2026-01-27,South,organic,regular,active
CUST-01200,2025-08-08,West,organic,high_value,active
CUST-01201,2026-04-09,North,organic,regular,active
CUST-01202,2025-03-26,Central,affiliate,regular,inactive
CUST-01203,2026-07-17,Central,organic,regular,active
CUST-01204,2025-12-19,South,social,new,active
CUST-01205,2025-09-06,South,email,new,active
CUST-01206,2026-05-01,East,email,regular,active
CUST-01207,2025-05-01,West,organic,regular,active
CUST-01208,2025-11-10,East,organic,new,active
CUST-01209,2024-09-26,North,paid_search,new,active
CUST-01210,2026-06-27,North,organic,regular,inactive
CUST-01211,2025-08-11,Central,email,new,active
CUST-01212,2026-01-07,East,paid_search,regular,inactive
CUST-01213,2025-03-11,Central,paid_search,regular,active
CUST-01214,2026-03-28,East,organic,regular,active
CUST-01215,2024-03-11,Central,social,new,active
CUST-01216,2024-04-18,North,organic,new,active
CUST-01217,2025-04-23,North,email,regular,active
CUST-01218,2025-11-21,Central,organic,regular,active
CUST-01219,2026-02-02,Central,referral,new,active
CUST-01220,2025-02-19,South,email,regular,active
CUST-01221,2025-09-04,South,organic,regular,active
CUST-01222,2025-06-06,East,organic,new,active
CUST-01223,2026-06-25,South,paid_search,regular,active
CUST-01224,2025-09-09,South,organic,new,inactive
CUST-01225,2025-01-28,Central,organic,regular,active
CUST-01226,2026-07-03,South,referral,new,active
CUST-01227,2024-04-12,West,social,regular,active
CUST-01228,2026-07-17,North,organic,new,active
CUST-01229,2024-05-26,North,social,regular,inactive
CUST-01230,2024-09-29,West,paid_search,regular,active
CUST-01231,2026-02-13,South,referral,high_value,active
CUST-01232,2025-11-23,West,organic,regular,active
CUST-01233,2026-07-04,North,email,regular,inactive
CUST-01234,2025-12-08,Central,affiliate,new,active
CUST-01235,2025-08-24,West,organic,regular,inactive
CUST-01236,2024-11-23,Central,organic,new,active
CUST-01237,2024-01-06,North,paid_search,regular,inactive
CUST-01238,2024-04-27,South,affiliate,regular,active
CUST-01239,2024-10-08,South,social,regular,active
CUST-01240,2024-02-09,East,email,regular,active
CUST-01241,2025-04-24,South,affiliate,regular,active
CUST-01242,2026-01-03,North,affiliate,new,inactive
CUST-01243,2026-06-27,South,social,new,inactive
CUST-01244,2025-04-07,South,social,regular,active
CUST-01245,2026-04-05,South,email,new,inactive
CUST-01246,2026-07-18,South,paid_search,new,active
CUST-01247,2026-03-21,South,affiliate,high_value,active
CUST-01248,2025-03-15,West,organic,high_value,active
CUST-01249,2024-11-03,South,organic,regular,active
CUST-01250,2026-07-11,South,affiliate,regular,active
CUST-01251,2024-08-16,East,paid_search,regular,active
CUST-01252,2025-01-23,West,organic,new,active
CUST-01253,2024-03-11,South,organic,regular,active
CUST-01254,2026-01-18,East,social,regular,active
CUST-01255,2025-09-05,Central,affiliate,high_value,active
CUST-01256,2024-03-21,East,organic,high_value,active
CUST-01257,2024-07-29,Central,organic,regular,active
CUST-01258,2025-06-08,West,paid_search,new,active
CUST-01259,2025-05-25,North,referral,regular,active
CUST-01260,2026-01-26,East,paid_search,new,active
CUST-01261,2024-09-08,West,referral,high_value,active
CUST-01262,2026-05-22,Central,referral,new,active
CUST-01263,2025-02-23,East,paid_search,new,active
CUST-01264,2026-02-14,North,affiliate,regular,inactive
CUST-01265,2024-08-13,East,email,regular,active
CUST-01266,2024-02-05,North,social,regular,inactive
CUST-01267,2024-02-22,West,paid_search,new,inactive
CUST-01268,2024-12-18,East,affiliate,regular,active
CUST-01269,2026-06-17,West,affiliate,new,active
CUST-01270,2024-02-16,Central,email,new,active
CUST-01271,2024-12-14,West,referral,regular,active
CUST-01272,2024-04-13,East,social,new,active
CUST-01273,2026-05-28,West,affiliate,regular,inactive
CUST-01274,2025-09-29,West,affiliate,new,active
CUST-01275,2025-12-20,Central,organic,new,active
CUST-01276,2025-11-03,North,organic,regular,active
CUST-01277,2025-09-11,East,paid_search,new,active
CUST-01278,2025-12-30,South,affiliate,regular,active
CUST-01279,2024-01-09,Central,paid_search,regular,inactive
CUST-01280,2026-03-27,West,email,new,active
CUST-01281,2025-11-28,East,organic,regular,active
CUST-01282,2025-11-28,South,paid_search,new,active
CUST-01283,2025-01-06,South,social,regular,active
CUST-01284,2026-01-25,West,organic,new,active
CUST-01285,2024-12-26,South,referral,regular,active
CUST-01286,2024-02-17,North,organic,regular,active
CUST-01287,2026-05-06,Central,referral,regular,active
CUST-01288,2024-08-09,West,organic,high_value,inactive
CUST-01289,2024-04-06,South,referral,new,active
CUST-01290,2025-08-09,South,social,high_value,active
CUST-01291,2024-08-09,Central,organic,regular,active
CUST-01292,2026-03-20,West,organic,high_value,inactive
CUST-01293,2025-02-23,East,organic,high_value,active
CUST-01294,2024-01-06,South,social,high_value,active
CUST-01295,2026-06-16,South,affiliate,new,active
CUST-01296,2025-04-30,North,paid_search,regular,active
CUST-01297,2024-09-05,West,paid_search,regular,active
CUST-01298,2025-10-01,North,social,regular,active
CUST-01299,2025-05-15,North,social,new,active
CUST-01300,2024-01-29,West,email,high_value,active
CUST-01301,2025-12-17,Central,social,new,active
CUST-01302,2025-01-14,West,email,regular,active
CUST-01303,2025-10-22,East,referral,regular,active
CUST-01304,2026-04-24,East,paid_search,new,active
CUST-01305,2025-07-30,East,organic,regular,active
CUST-01306,2025-09-25,South,organic,new,active
CUST-01307,2024-08-28,East,social,regular,active
CUST-01308,2024-08-12,East,paid_search,regular,active
CUST-01309,2025-01-26,East,referral,new,active
CUST-01310,2026-03-15,Central,social,regular,inactive
CUST-01311,2025-05-09,Central,social,new,inactive
CUST-01312,2024-11-24,North,affiliate,regular,active
CUST-01313,2026-01-05,South,paid_search,high_value,active
CUST-01314,2026-03-15,South,affiliate,new,active
CUST-01315,2026-05-01,South,organic,regular,active
CUST-01316,2024-10-09,South,social,regular,active
CUST-01317,2025-10-31,North,referral,regular,inactive
CUST-01318,2025-07-11,West,affiliate,regular,active
CUST-01319,2025-02-27,East,affiliate,regular,active
CUST-01320,2025-01-09,Central,paid_search,regular,active
CUST-01321,2024-04-18,North,affiliate,new,active
CUST-01322,2024-09-16,North,social,regular,active
CUST-01323,2025-06-02,South,social,high_value,active
CUST-01324,2026-04-16,North,organic,new,inactive
CUST-01325,2026-03-28,South,organic,regular,active
CUST-01326,2024-06-26,Central,social,new,active
CUST-01327,2025-10-02,South,organic,regular,active
CUST-01328,2024-03-21,South,email,regular,active
CUST-01329,2025-09-28,East,affiliate,regular,active
CUST-01330,2024-11-19,East,referral,new,active
CUST-01331,2025-02-28,East,organic,regular,active
CUST-01332,2025-11-08,South,referral,high_value,active
CUST-01333,2025-02-05,West,organic,regular,active
CUST-01334,2026-01-31,North,social,regular,active
CUST-01335,2025-05-18,East,affiliate,regular,active
CUST-01336,2026-07-30,West,organic,regular,active
CUST-01337,2025-08-25,Central,organic,regular,active
CUST-01338,2024-10-07,South,organic,new,active
CUST-01339,2026-01-01,East,social,new,active
CUST-01340,2025-01-20,North,affiliate,regular,active
CUST-01341,2025-05-19,North,organic,high_value,active
CUST-01342,2024-05-09,North,organic,high_value,active
CUST-01343,2024-04-23,West,social,high_value,active
CUST-01344,2025-06-26,South,organic,regular,active
CUST-01345,2024-06-25,West,email,new,active
CUST-01346,2026-07-29,North,referral,regular,active
CUST-01347,2026-03-18,Central,email,high_value,active
CUST-01348,2025-10-23,West,referral,regular,active
CUST-01349,2025-11-24,North,social,regular,active
CUST-01350,2025-07-15,North,affiliate,regular,active
CUST-01351,2024-02-27,North,organic,regular,inactive
CUST-01352,2025-01-05,Central,organic,high_value,inactive
CUST-01353,2025-04-13,South,email,regular,active
CUST-01354,2026-05-13,East,organic,regular,active
CUST-01355,2024-07-26,East,referral,new,active
CUST-01356,2025-04-14,West,email,regular,active
CUST-01357,2024-11-21,East,referral,new,active
CUST-01358,2024-05-07,East,paid_search,high_value,active
CUST-01359,2024-04-08,Central,social,regular,inactive
CUST-01360,2024-12-11,North,email,regular,active
CUST-01361,2024-03-19,West,organic,new,active
CUST-01362,2024-03-05,North,social,regular,inactive
CUST-01363,2024-11-27,East,email,regular,active
CUST-01364,2024-07-10,Central,referral,new,active
CUST-01365,2025-06-07,West,email,high_value,active
CUST-01366,2024-01-18,West,organic,regular,inactive
CUST-01367,2024-10-12,South,social,regular,active
CUST-01368,2025-03-03,South,social,new,active
CUST-01369,2026-06-27,South,organic,regular,active
CUST-01370,2025-08-21,East,paid_search,regular,active
CUST-01371,2026-04-10,East,paid_search,high_value,active
CUST-01372,2024-11-20,South,organic,new,active
CUST-01373,2025-02-28,South,social,high_value,active
CUST-01374,2025-01-31,South,organic,regular,active
CUST-01375,2026-04-16,South,social,new,active
CUST-01376,2026-06-23,North,organic,new,active
CUST-01377,2026-06-26,Central,email,new,active
CUST-01378,2025-12-10,East,organic,high_value,active
CUST-01379,2025-04-19,North,referral,new,active
CUST-01380,2025-05-25,West,organic,regular,active
CUST-01381,2026-07-13,West,social,regular,active
CUST-01382,2024-09-26,South,paid_search,high_value,active
CUST-01383,2024-11-23,North,organic,regular,active
CUST-01384,2026-04-25,North,social,regular,active
CUST-01385,2024-12-30,North,affiliate,new,active
CUST-01386,2024-08-10,West,referral,high_value,active
CUST-01387,2025-06-12,Central,paid_search,new,inactive
CUST-01388,2024-11-03,North,organic,new,active
CUST-01389,2026-04-20,West,email,high_value,active
CUST-01390,2026-05-07,North,social,new,active
CUST-01391,2024-10-16,East,organic,new,active
CUST-01392,2025-05-14,West,email,regular,active
CUST-01393,2026-07-16,South,social,new,active
CUST-01394,2025-12-01,North,email,new,active
CUST-01395,2024-07-23,East,paid_search,regular,active
CUST-01396,2025-07-11,Central,paid_search,regular,active
CUST-01397,2025-08-07,South,organic,regular,active
CUST-01398,2025-09-08,South,email,new,active
CUST-01399,2024-01-25,North,organic,regular,inactive
CUST-01400,2024-10-10,East,affiliate,regular,active
CUST-01401,2026-03-17,East,affiliate,new,active
CUST-01402,2024-08-16,West,email,new,active
CUST-01403,2024-10-10,West,organic,new,active
CUST-01404,2024-10-31,Central,paid_search,regular,active
CUST-01405,2024-06-17,West,paid_search,new,inactive
CUST-01406,2024-05-27,South,social,regular,active
CUST-01407,2024-11-23,East,referral,high_value,active
CUST-01408,2026-04-04,South,paid_search,new,active
CUST-01409,2024-01-03,South,referral,regular,inactive
CUST-01410,2024-09-24,Central,organic,new,active
CUST-01411,2024-02-28,West,paid_search,new,active
CUST-01412,2025-06-13,Central,organic,regular,active
CUST-01413,2024-08-25,South,email,regular,active
CUST-01414,2026-01-17,East,organic,high_value,active
CUST-01415,2025-07-06,East,paid_search,regular,active
CUST-01416,2026-01-09,North,affiliate,new,active
CUST-01417,2025-08-22,South,social,regular,inactive
CUST-01418,2025-02-17,East,organic,new,active
CUST-01419,2026-03-23,North,organic,high_value,active
CUST-01420,2025-03-25,Central,social,regular,active
CUST-01421,2026-06-14,North,paid_search,new,active
CUST-01422,2026-07-27,South,organic,regular,active
CUST-01423,2025-07-09,West,social,regular,active
CUST-01424,2025-09-28,North,organic,regular,inactive
CUST-01425,2024-08-29,Central,social,new,active
CUST-01426,2026-02-07,West,paid_search,new,active
CUST-01427,2025-09-25,North,organic,new,active
CUST-01428,2026-05-01,West,organic,regular,active
CUST-01429,2024-09-09,West,organic,regular,inactive
CUST-01430,2026-01-12,West,organic,new,active
CUST-01431,2025-03-19,West,paid_search,regular,active
CUST-01432,2024-06-24,West,referral,regular,active
CUST-01433,2024-06-11,East,affiliate,new,inactive
CUST-01434,2025-06-14,South,paid_search,high_value,active
CUST-01435,2024-10-28,West,social,regular,active
CUST-01436,2024-04-06,Central,social,regular,active
CUST-01437,2025-02-07,East,affiliate,regular,active
CUST-01438,2025-09-08,West,organic,new,active
CUST-01439,2024-10-28,East,paid_search,high_value,inactive
CUST-01440,2026-06-19,West,paid_search,regular,active
CUST-01441,2026-01-05,Central,organic,regular,active
CUST-01442,2025-04-28,North,paid_search,high_value,active
CUST-01443,2026-05-31,South,referral,regular,active
CUST-01444,2025-02-12,East,referral,regular,active
CUST-01445,2024-05-12,East,organic,new,active
CUST-01446,2024-02-04,East,paid_search,new,active
CUST-01447,2026-06-03,North,paid_search,regular,active
CUST-01448,2026-06-24,South,social,regular,active
CUST-01449,2025-11-28,East,social,regular,active
CUST-01450,2024-04-08,East,organic,regular,active
CUST-01451,2024-10-04,West,affiliate,new,inactive
CUST-01452,2024-02-09,West,referral,new,active
CUST-01453,2024-02-19,West,email,regular,active
CUST-01454,2024-08-20,West,email,new,inactive
CUST-01455,2025-06-23,West,social,regular,active
CUST-01456,2024-03-03,East,paid_search,regular,active
CUST-01457,2026-07-17,East,organic,regular,inactive
CUST-01458,2025-03-05,North,social,regular,inactive
CUST-01459,2024-09-06,South,organic,regular,active
CUST-01460,2025-05-02,East,affiliate,regular,active
CUST-01461,2026-01-15,Central,paid_search,new,inactive
CUST-01462,2024-10-22,West,paid_search,regular,active
CUST-01463,2024-02-15,North,paid_search,regular,active
CUST-01464,2024-02-19,East,referral,new,active
CUST-01465,2026-03-14,South,organic,regular,active
CUST-01466,2024-04-16,West,organic,high_value,active
CUST-01467,2025-08-22,West,organic,new,active
CUST-01468,2024-12-29,East,email,regular,active
CUST-01469,2026-01-03,East,referral,high_value,active
CUST-01470,2024-02-28,South,organic,high_value,active
CUST-01471,2026-04-26,East,referral,regular,active
CUST-01472,2025-10-20,Central,paid_search,regular,active
CUST-01473,2025-02-28,West,social,high_value,active
CUST-01474,2024-07-15,East,organic,regular,active
CUST-01475,2026-07-10,South,social,new,active
CUST-01476,2024-10-12,North,email,new,active
CUST-01477,2025-04-08,North,social,regular,active
CUST-01478,2025-01-07,South,organic,regular,active
CUST-01479,2024-08-06,South,affiliate,new,active
CUST-01480,2025-01-28,Central,referral,new,active
CUST-01481,2024-05-23,East,paid_search,regular,active
CUST-01482,2024-01-03,South,social,regular,active
CUST-01483,2024-10-01,North,affiliate,high_value,active
CUST-01484,2024-04-16,South,organic,regular,active
CUST-01485,2025-01-26,West,affiliate,high_value,active
CUST-01486,2026-03-24,South,paid_search,high_value,active
CUST-01487,2024-06-03,West,affiliate,new,inactive
CUST-01488,2024-01-03,West,organic,regular,active
CUST-01489,2024-04-15,North,paid_search,new,active
CUST-01490,2025-04-24,East,social,high_value,active
CUST-01491,2024-09-16,Central,social,new,active
CUST-01492,2025-04-07,South,affiliate,regular,inactive
CUST-01493,2024-01-29,North,referral,regular,active
CUST-01494,2024-11-10,Central,organic,new,inactive
CUST-01495,2025-01-22,Central,paid_search,regular,active
CUST-01496,2025-02-11,East,paid_search,new,active
CUST-01497,2025-06-04,East,social,regular,active
CUST-01498,2026-01-06,South,social,regular,inactive
CUST-01499,2025-03-17,West,affiliate,regular,active
CUST-01500,2026-03-04,East,affiliate,regular,active
CUST-01501,2025-05-15,North,organic,high_value,active
CUST-01502,2024-09-03,West,paid_search,new,active
CUST-01503,2024-08-04,Central,social,regular,active
CUST-01504,2024-10-31,West,paid_search,high_value,active
CUST-01505,2025-07-17,South,organic,regular,active
CUST-01506,2024-08-17,North,paid_search,new,active
CUST-01507,2026-05-12,Central,paid_search,high_value,active
CUST-01508,2025-03-29,Central,organic,new,active
CUST-01509,2026-03-25,East,email,regular,inactive
CUST-01510,2025-10-06,West,paid_search,regular,active
CUST-01511,2024-11-11,East,social,regular,active
CUST-01512,2024-08-04,South,social,new,active
CUST-01513,2025-12-02,North,referral,new,active
CUST-01514,2024-11-08,North,organic,regular,inactive
CUST-01515,2024-08-21,South,organic,new,active
CUST-01516,2026-05-27,West,paid_search,regular,active
CUST-01517,2025-03-31,North,paid_search,regular,inactive
CUST-01518,2024-02-16,South,paid_search,regular,active
CUST-01519,2025-04-12,East,email,new,active
CUST-01520,2025-03-11,South,organic,new,active
CUST-01521,2026-03-25,North,organic,high_value,active
CUST-01522,2025-11-02,East,paid_search,regular,active
CUST-01523,2024-06-30,South,affiliate,new,inactive
CUST-01524,2024-05-22,West,affiliate,new,active
CUST-01525,2025-07-23,Central,email,new,active
CUST-01526,2024-02-15,North,social,high_value,active
CUST-01527,2024-10-28,Central,email,new,active
CUST-01528,2024-05-11,Central,email,new,active
CUST-01529,2024-01-21,West,organic,regular,active
CUST-01530,2026-05-16,West,social,new,active
CUST-01531,2024-03-26,West,affiliate,new,active
CUST-01532,2024-01-10,West,paid_search,high_value,active
CUST-01533,2026-05-29,West,email,regular,active
CUST-01534,2024-06-27,North,social,new,inactive
CUST-01535,2026-02-09,Central,social,regular,active
CUST-01536,2024-01-31,East,organic,new,active
CUST-01537,2024-05-25,West,email,new,active
CUST-01538,2024-04-15,South,affiliate,regular,inactive
CUST-01539,2025-10-28,North,organic,regular,active
CUST-01540,2025-08-08,East,paid_search,regular,active
CUST-01541,2025-03-24,East,organic,high_value,active
CUST-01542,2024-08-16,East,organic,new,active
CUST-01543,2024-03-25,South,referral,high_value,active
CUST-01544,2025-06-21,South,social,regular,inactive
CUST-01545,2024-08-06,East,paid_search,new,active
CUST-01546,2025-07-10,South,paid_search,regular,active
CUST-01547,2025-10-10,Central,referral,new,active
CUST-01548,2026-03-12,North,paid_search,regular,active
CUST-01549,2025-04-11,South,email,regular,active
CUST-01550,2024-01-06,South,paid_search,new,active
CUST-01551,2024-09-22,East,organic,high_value,active
CUST-01552,2026-03-15,East,email,new,active
CUST-01553,2025-05-18,West,organic,regular,active
CUST-01554,2025-08-07,Central,email,new,active
CUST-01555,2025-03-08,South,paid_search,new,active
CUST-01556,2024-06-03,West,email,regular,active
CUST-01557,2026-04-25,North,email,high_value,active
CUST-01558,2025-12-30,South,email,new,active
CUST-01559,2026-07-27,East,organic,high_value,active
CUST-01560,2026-03-17,North,email,new,active
CUST-01561,2024-10-02,East,referral,regular,active
CUST-01562,2024-08-28,West,organic,regular,active
CUST-01563,2024-08-23,West,paid_search,new,active
CUST-01564,2026-05-16,East,affiliate,high_value,active
CUST-01565,2025-06-09,East,organic,regular,active
CUST-01566,2025-03-05,South,email,regular,active
CUST-01567,2026-07-02,North,email,regular,inactive
CUST-01568,2025-07-23,North,organic,regular,active
CUST-01569,2026-05-07,West,social,regular,active
CUST-01570,2026-07-17,Central,social,high_value,active
CUST-01571,2024-03-16,North,paid_search,regular,active
CUST-01572,2024-12-07,East,referral,regular,inactive
CUST-01573,2025-11-23,West,organic,regular,active
CUST-01574,2026-02-05,West,paid_search,regular,active
CUST-01575,2024-05-20,East,affiliate,regular,inactive
CUST-01576,2024-10-27,East,organic,regular,active
CUST-01577,2025-06-01,West,affiliate,regular,active
CUST-01578,2026-01-23,Central,organic,regular,active
CUST-01579,2024-04-17,North,social,high_value,active
CUST-01580,2025-07-20,Central,organic,high_value,active
CUST-01581,2024-10-07,North,email,regular,active
CUST-01582,2024-07-23,West,affiliate,regular,active
CUST-01583,2025-05-01,North,affiliate,regular,active
CUST-01584,2025-01-26,South,referral,new,active
CUST-01585,2025-08-22,North,email,regular,active
CUST-01586,2024-10-27,East,email,new,active
CUST-01587,2026-02-15,South,social,new,active
CUST-01588,2024-03-15,North,referral,high_value,active
CUST-01589,2026-03-23,East,social,high_value,active
CUST-01590,2024-01-30,South,referral,regular,active
CUST-01591,2025-11-25,West,organic,new,active
CUST-01592,2024-11-23,Central,social,regular,active
CUST-01593,2024-12-28,West,email,regular,active
CUST-01594,2024-01-19,North,organic,regular,active
CUST-01595,2025-10-24,South,organic,high_value,active
CUST-01596,2024-06-05,Central,referral,new,active
CUST-01597,2025-09-13,North,paid_search,new,active
CUST-01598,2025-11-15,South,organic,new,active
CUST-01599,2026-03-08,Central,paid_search,new,active
CUST-01600,2025-10-30,Central,paid_search,regular,active
CUST-01601,2024-10-12,South,social,new,active
CUST-01602,2025-11-27,West,referral,new,active
CUST-01603,2026-02-18,East,referral,new,active
CUST-01604,2024-10-26,West,email,new,inactive
CUST-01605,2024-04-27,North,email,regular,active
CUST-01606,2026-04-19,North,paid_search,new,active
CUST-01607,2024-05-20,East,affiliate,high_value,active
CUST-01608,2025-07-14,South,organic,new,active
CUST-01609,2024-08-11,West,organic,new,active
CUST-01610,2024-04-29,South,referral,new,active
CUST-01611,2026-01-02,Central,affiliate,regular,active
CUST-01612,2024-05-16,West,paid_search,new,active
CUST-01613,2025-09-24,East,email,regular,active
CUST-01614,2025-10-15,West,paid_search,new,active
CUST-01615,2024-02-27,South,paid_search,high_value,active
CUST-01616,2024-06-12,East,paid_search,new,active
CUST-01617,2026-01-19,South,organic,regular,active
CUST-01618,2025-04-23,Central,social,high_value,active
CUST-01619,2024-04-25,West,paid_search,new,active
CUST-01620,2026-07-24,Central,social,new,active
CUST-01621,2024-09-07,Central,organic,regular,inactive
CUST-01622,2024-01-05,Central,referral,new,active
CUST-01623,2026-05-21,South,social,new,active
CUST-01624,2024-01-17,Central,referral,regular,active
CUST-01625,2025-06-06,East,organic,new,active
CUST-01626,2026-07-25,East,social,high_value,active
CUST-01627,2025-06-29,East,affiliate,regular,active
CUST-01628,2025-07-05,South,paid_search,regular,inactive
CUST-01629,2025-01-01,South,organic,new,active
CUST-01630,2024-04-30,South,paid_search,regular,active
CUST-01631,2025-06-24,North,paid_search,regular,active
CUST-01632,2026-04-26,East,paid_search,new,active
CUST-01633,2024-03-27,Central,paid_search,high_value,active
CUST-01634,2026-04-10,West,paid_search,regular,active
CUST-01635,2025-01-26,East,social,regular,active
CUST-01636,2025-05-21,East,organic,new,active
CUST-01637,2024-06-05,East,paid_search,new,active
CUST-01638,2025-08-09,South,email,regular,active
CUST-01639,2024-06-21,West,organic,regular,active
CUST-01640,2024-09-15,South,organic,regular,active
CUST-01641,2025-11-11,West,organic,new,active
CUST-01642,2024-02-18,West,organic,regular,inactive
CUST-01643,2025-02-26,East,social,new,active
CUST-01644,2025-07-15,Central,organic,new,active
CUST-01645,2024-05-05,South,paid_search,regular,active
CUST-01646,2024-10-05,Central,referral,new,active
CUST-01647,2024-11-20,West,referral,new,active
CUST-01648,2025-09-18,West,organic,new,active
CUST-01649,2026-07-10,West,paid_search,high_value,active
CUST-01650,2026-02-27,West,paid_search,new,active
CUST-01651,2024-06-28,Central,affiliate,regular,active
CUST-01652,2024-01-19,East,affiliate,high_value,inactive
CUST-01653,2024-02-19,West,organic,regular,inactive
CUST-01654,2025-07-16,West,organic,regular,active
CUST-01655,2024-05-28,East,paid_search,regular,active
CUST-01656,2024-08-06,Central,referral,regular,active
CUST-01657,2026-03-10,South,referral,regular,active
CUST-01658,2026-04-04,East,organic,high_value,active
CUST-01659,2026-03-02,North,social,regular,active
CUST-01660,2024-08-27,South,organic,regular,active
CUST-01661,2025-08-07,West,email,new,active
CUST-01662,2025-07-30,South,referral,high_value,active
CUST-01663,2024-06-24,South,paid_search,new,inactive
CUST-01664,2025-06-06,South,organic,regular,inactive
CUST-01665,2025-05-10,East,social,new,active
CUST-01666,2025-01-09,West,paid_search,regular,active
CUST-01667,2025-12-10,Central,affiliate,regular,active
CUST-01668,2025-10-01,North,paid_search,regular,active
CUST-01669,2025-05-17,East,referral,new,active
CUST-01670,2025-11-15,East,paid_search,regular,inactive
CUST-01671,2025-12-20,East,organic,regular,active
CUST-01672,2025-06-19,East,paid_search,new,active
CUST-01673,2024-09-10,South,organic,regular,inactive
CUST-01674,2025-12-16,East,paid_search,regular,active
CUST-01675,2025-11-07,East,email,regular,active
CUST-01676,2026-07-16,East,organic,new,active
CUST-01677,2024-05-22,East,organic,regular,active
CUST-01678,2025-01-30,West,organic,high_value,active
CUST-01679,2026-05-21,West,organic,new,active
CUST-01680,2025-04-30,South,referral,regular,active
CUST-01681,2026-06-07,West,referral,regular,active
CUST-01682,2024-01-13,Central,organic,high_value,active
CUST-01683,2024-02-04,North,email,regular,active
CUST-01684,2026-01-20,East,email,regular,active
CUST-01685,2024-12-04,South,referral,new,active
CUST-01686,2025-05-06,West,paid_search,regular,active
CUST-01687,2025-02-08,South,paid_search,high_value,active
CUST-01688,2025-01-20,West,paid_search,high_value,active
CUST-01689,2026-06-04,South,affiliate,regular,active
CUST-01690,2024-03-30,East,email,regular,active
CUST-01691,2025-12-29,Central,social,regular,active
CUST-01692,2026-04-19,South,organic,new,active
CUST-01693,2025-09-12,Central,email,high_value,active
CUST-01694,2025-01-08,Central,affiliate,regular,active
CUST-01695,2024-05-31,Central,paid_search,regular,active
CUST-01696,2025-10-05,North,email,new,active
CUST-01697,2025-03-18,West,paid_search,new,active
CUST-01698,2024-05-21,North,social,new,active
CUST-01699,2024-12-05,South,social,regular,active
CUST-01700,2026-06-25,Central,affiliate,regular,active
CUST-01701,2024-09-07,West,referral,new,active
CUST-01702,2024-06-18,East,paid_search,regular,active
CUST-01703,2025-10-05,South,paid_search,high_value,active
CUST-01704,2024-07-07,West,paid_search,new,active
CUST-01705,2026-05-17,West,organic,regular,active
